Texto,Data,Redes Sociais,sentimento
Como fazer pamonha na palha| Receita para festa junina!,2023-06-22 04:23 AM,youtube.com,Neutral
PAMONHA DE LIQUIDIFICADOR/ QUE DELÍCIA 😋,2023-06-22 04:23 AM,youtube.com,Positive
PAMONHA DE FAMÍLIA! Dona Nina aprendeu receita com a mãe e ensinou ao filho Gerson,2023-06-22 04:23 AM,youtube.com,Neutral
Video can be found here,2023-06-22 04:23 AM,youtube.com,Neutral
só queria uma amizade que fizesse quitutes like canjica e curau de milho,2023-06-22 04:21 AM,twitter.com,Neutral
vamos falar sobre o que realmente importa q eh curau de milho ninguem fala sobre curau de milho,2023-06-22 04:19 AM,twitter.com,Neutral
Video can be found here,2023-06-22 04:17 AM,youtube.com,Neutral
Video can be found here,2023-06-22 04:17 AM,youtube.com,Positive
"Foto: Divulgação. Da assessoria – A APMF do Centro Municipal de Educação Infantil ( Cmei) Cantinho do Céu, localizado no Bairro Marrecas, em Francisco Beltrão, promoveu, dia 17, a primeira festa junina aberta à comunidade, e foi um sucesso.",2023-06-22 04:15 AM,jornaldebeltrao.com.br,Positive
"do Ipem-SP (Instituto de Pesos e Medidas do Estado de S�o Paulo), autarquia do Governo, vinculada à Secretaria da Justi�a, e órg�o delegado do Inmetro, com a finalidade da prote��o para o consumo, realizaram na quarta-feira, 22 de junho, a an�lise de produtos típicos de festa junina, durante a opera��o Pulando a Fogueira [...]",2023-06-22 04:14 AM,jornaldoporto.inf.br,Neutral
"Prefeitura Municipal convida todos os moradores e visitantes a se juntarem a eles no Arraia de Candeal, uma tradicional festa junina que promete animar o São João e São Pedro nos dias 23 e 24 de junho de 2023 na sede do município, além de uma celebração especial no dia 01 de julho no povoado de Belo Alto [...] [...] Além disso, 92% consideraram...",2023-06-22 04:13 AM,jornalgrandebahia.com.br,Neutral
Camisa xadrez qual a diferença entre FLANELADA e DUNA ? #flanela #camisasocial #camisaxadrez #xadrez #modajunina #festajunina #arraia #festajulina #fogueira,2023-06-22 04:11 AM,tiktok.com,Neutral
"🔥 Camisa xadrez 🔥 São João tá aí e aqui na Antifada temos estampas xadrez ÚNICAS 🔥 Vem buscar a sua 🥰 🧚‍♀️ Compre no site, na loja ou pelo direct . . . . . . . . . . . . [...] #lookinverno #modaconsciente #brechozeira #...",2023-06-22 04:08 AM,tiktok.com,Neutral
"O Arrasta TEA é gratuito e ocorrerá das... [...] A Fundação Curro Velho fica localizada na Rua Professor Nelson Ribeiro, 287, no bairro do Telégrafo, em Belém. O post Arrasta TEA: Sespa promove festa junina inclusiva apareceu primeiro em Diário do Pará.",2023-06-22 04:07 AM,diariodopara.dol.com.br,Neutral
O mais fácil e delicioso bolo de milho do mundo 😱🌽 Aqui em casa não dura 1 dia quando eu faço 🥰 receita nos comentários ♥️ #bolodemilho #receitadebolo #bolo #confeitaria #festajunina #bolos #foryou,2023-06-22 04:03 AM,tiktok.com,Positive
#momentooga #oga #detalhes #aconchego #praticidade #lojaonline #compraonline #mesaposta #mesapostapratica #detalhestransformam #café #quentão #cafedamanha #bule #mememesaposta #festajunina #versatilidade,2023-06-22 04:01 AM,tiktok.com,Positive
Video can be found here,2023-06-22 04:00 AM,youtube.com,Neutral
"Como Fazer Pamonha do Goias em Santa Catarina!? Perdido em Santa Catarina, #pamonha #fly #fyp #foryou #comofazerpamonha #receitasimples",2023-06-22 04:00 AM,tiktok.com,Neutral
As festas juninas são reconhecidas por lei como uma manifestação cultural nacional. É esperado que as tradicionais ...,2023-06-22 03:51 AM,youtube.com,Neutral
Video can be found here,2023-06-22 03:48 AM,youtube.com,Positive
"... [...] Também tem as compras de produtos para preparação das comidas típicas da época, como os bolos de milho e de pé de moleque, a canjica e a pamonha, entre outras [...] Haverão vários arraiais, e também grandes eventos, como o ‘Vamos Paulistar’ que terá ...",2023-06-22 03:48 AM,taisparanhos.com.br,Neutral
oii meus amores mais um video no meu canal para voces.,2023-06-22 03:45 AM,youtube.com,Neutral
"Internos da Unidade de Custódia Psiquiátrica (UCP), gerenciada pela Secretaria de Estado da Justiça e de Defesa do Consumidor (Sejuc), participaram de uma festa junina com seus familiares, nesta quinta, 22. A festa aconteceu no pátio da unidade e ...",2023-06-22 03:44 AM,se.gov.br,Neutral
Reading Previous Bolsonaro expressa pessimismo sobre julgamento no TSE: “É quase unanimidade que vou perder” Veja mais Notícias Política Bolsonaro expressa pessimismo sobre julgamento no TSE: “É quase unanimidade que vou perder” Evento Goiânia Notícias Festa junina para cães no Parque Flamboyant em Goiânia Notícias Polícia Civil goiana prende 7 s,2023-06-22 03:42 AM,extranewsgo.com.br,Neutral
"Luciana Farias, 50 anos, resolveu aproveitar a visita ao Ceasa e garantir o milho do São João. A dona de casa contou que pretende fazer pamonha, bolo de milho e milho cozido para celebrar a festividade. Para ela, o São João é a melhor época do ano.",2023-06-22 03:39 AM,folhape.com.br,Neutral
"São João de algumas cidades está virando mais um grande festival do que festa junina, o que prejudica muita gente, dos novos artistas aos veteranos, mas principalmente quem ainda não tem muito nome”, explicou.  Para Amorim, falta um pouco de sensibilidade na organização dessas grandes festas para privilegiar os artistas locais até para salvaguar",2023-06-22 03:34 AM,revistaogrito.com,Negative
"E para a alegria ficar completa não podem faltar o quentão, os drinks autorais da casa e, para quem preferir, cerveja ou chopp com colarinho.",2023-06-22 03:31 AM,divirtasecuritiba.com,Positive
"... [...] E para a alegria ficar completa não podem faltar o quentão, os drinks autorais da casa e, para quem preferir, cerveja ou chopp com colarinho [...] Recém-inaugurado no coração do Jardim das Américas, o Farofa Bar e Restaurante oferece ao público noites ...",2023-06-22 03:31 AM,divirtasecuritiba.com,Positive
"o nascimento de São João é celebrado pela liturgia no dia 24; e São Pedro, no dia 29 de junho, encerra o mês de festejos acompanhados por danças, fogueiras e culinária típica.  A fogueira de São João, um dos principais símbolos da festa junina, é acesa na noite do dia 23 de junho e preparada para queimar durante vários dias de festa [...] [...] [.",2023-06-22 03:30 AM,ipiracity.com,Neutral
Video can be found here,2023-06-22 03:29 AM,youtube.com,Positive
[...] dançar; Vídeo.Publicado no JASB em 22.junho.2023.            Grupos no WhatsApp | A professora Nila Arnaud adaptou o vestido de festa junina especialmente para que a aluna com deficiência pudesse dançar e se divertir.--Uma professora adaptou um vestido de festa junina para garantir que a aluna com deficiência e mobilidade reduzida pudesse dan,2023-06-22 03:29 AM,jasb.com.br,Neutral
[...] dançar; Vídeo.Publicado no JASB em 22.junho.2023.            Grupos no WhatsApp | A professora Nila Arnaud adaptou o vestido de festa junina especialmente para que a aluna com deficiência pudesse dançar e se divertir.--Uma professora adaptou um vestido de festa junina para garantir que a aluna com deficiência e mobilidade reduzida pudesse dan,2023-06-22 03:29 AM,jasb.com.br,Neutral
"Em Senhor do Bonfim, equipes formadas por promotores de Justiça e servidores irão às ruas para realizar visitações em estruturas montadas para a realização da festa junina, acompanhando a atuação de órgãos, unidades e equipamentos destinados à festa para adoção de medidas extrajudiciais e judiciais eventualmente cabíveis",2023-06-22 03:28 AM,abahiaacontece.blogspot.com,Neutral
Reading Previous Festa junina para cães no Parque Flamboyant em GoiâniaNext SUBMARINO DESAPARECIDO: Guarda Costeira dos EUA afirma que oxigênio acabou na manhã desta quinta-feira Veja mais Notícias SUBMARINO DESAPARECIDO: Guarda Costeira dos EUA afirma que oxigênio acabou na manhã desta quinta-feira Evento Goiânia Notícias Festa junina para cãe,2023-06-22 03:27 AM,extranewsgo.com.br,Neutral
O MAIS GOSTOSO É MAIS FÁCIL QUENTÃO QUE EXISTE,2023-06-22 03:23 AM,youtube.com,Positive
"prezadxs, alguém poderia me fornecer as instruções de como criar um quentão?",2023-06-22 03:23 AM,youtube.com,Neutral
"pamonha, uma delícia quem aí gosta de pamonha?",2023-06-22 03:23 AM,youtube.com,Positive
@ gustta shoow duvido você recriar esse desenho na vida real pamonha,2023-06-22 03:23 AM,youtube.com,Neutral
🍷🔥 Quentão e Vinho Quente: veja receitas FÁCEIS! Bônus: brigadeiro de vinho!,2023-06-22 03:23 AM,youtube.com,Positive
"... [...] O primeiro encontro ocorreu no último dia 15, com uma festa junina nos núcleos da assistência nos distritos de Baguaçu e Ribeiro dos Santos [...] Na ocasião, foram distribuídos alimentos típicos como pipoca, algodão-doce, chocolate quente, bolos e ...",2023-06-22 03:22 AM,leonardoconcon.com.br,Neutral
A prefeita afirmou que não houve aumento salarial para os cargos do Executivo; falou sobre os investimentos no município na área da saúde; fez uma avaliação da edição de 2023 da centenária Festa Junina de Votorantim e respondeu às perguntas dos ouvintes,2023-06-22 03:19 AM,podcasters.spotify.com,Neutral
"A #culturanordestina tem uma #diversidade muito atrativa, pensando neste contexto a Escola Municipal Barão de São Timóteo, ...",2023-06-22 03:19 AM,youtube.com,Positive
"O 31º Arraiá da Capital já encanta visitantes com a decoração especial de festa junina da cidade cenográfica e, indo além, muita dança com o Coreto do Forró e comidas típicas: pamonha, canjica, maçã do amor, caldo, curau, paçoca, são alguns exemplos [...] “Primeira vez em Palmas e vi no jornal local que teria essa festa junina e decidi vim visi",2023-06-22 03:19 AM,tocantinsalerta.com.br,Positive
As transformações nos festejos juninos apagam a essência do São João? As Saias também falam dos caminhos para uma educação de qualidade. E discutem: sexo e amizade combinam?,2023-06-22 03:19 AM,omny.fm,Neutral
"O Léa fica localizado no bairro Delfino Guedes (Mutirão), e ao chegar a prefeita e secretária foram recepcionados pela diretora Marlene Aboboreira e sua equipe, além de dezenas de alunos, que fizeram uma linda festa junina, com lindas apresentações e casamento na roça",2023-06-22 03:19 AM,bahiaexpresso.com.br,Positive
"... [...] Cultura Publicado 2 dias atrásem 20 de junho de 2023 O ParkShopping Canoas realiza no domingo, 25, sua primeira festa junina, voltada para públicos de todas as idades [...] O Arraiá do Park terá músicas, brincadeiras e comidinhas típicas dos festejos de ...",2023-06-22 03:12 AM,jornaltimoneiro.com.br,Neutral
"Entre os pratos mais populares na região Nordeste, por exemplo, estão o milho cozido, a canjica, o pé-de-moleque, o bolo de fubá e o quentão [...] Ainda, há a pipoca, cocada, maçã do amor, o bolo de fubá, quentão, arroz doce, pinhão e a pamonha",2023-06-22 03:12 AM,blogjornaldamulher.blogspot.com,Neutral
Prefeitura anuncia mudanças em dias de festa junina; veja o que muda A Prefeitura de Maceió informou na manhã desta quinta-feira (22) que redimensionará dias de festa no São João da capital [...] O post Prefeitura anuncia mudanças em dias de festa junina; veja o que muda apareceu primeiro em Repórter Nordeste.,2023-06-22 03:10 AM,reporternordeste.com.br,Neutral
"Na última ação, que aconteceu na noite de quarta-feira, criminosos arrombaram portas, quebraram o fogão e furtaram alimentos que seriam servidos na festa junina do CMEI Maria José de Oliveira [...] Desta vez, os criminosos arrombaram as portas, quebraram o fogão e furtaram talheres e vários alimentos que seriam servidos na festa junina da escola",2023-06-22 03:08 AM,noticias.webanuncio.com.br,Neutral
Curta também nossa página no Facebook e no Instagram: Forno e Fogão SBTMS DEIXE SEU LIKE E COMPARTILHE NAS ...,2023-06-22 03:00 AM,youtube.com,Neutral
Nesse vídeo a gente vai ter que escolher um lequezinho e debaixo de cada leque tem uma comida típica de festa junina quem ...,2023-06-22 03:00 AM,youtube.com,Neutral
Video can be found here,2023-06-22 03:00 AM,youtube.com,Neutral
10minutinhos #tiktok #trend.,2023-06-22 03:00 AM,youtube.com,Neutral
"ola meus amiguinhos tudo bem? hoje estamos fazendo uma atividade de montar fogueira , fomos na pracinha e pegamos alguns ...",2023-06-22 03:00 AM,youtube.com,Neutral
"também Começam em Foz do Iguaçu os cursos gratuitos de Impressão 3D e Prototipagem Festa do padroeiro da matriz São João Batista de Foz também será em ritmo de festa junina As frentes de trabalho estão executando a camada de rolamento do pavimento entre o km 578 e km 580, e implantando barreiras de concreto no eixo das pistas do km 575 ao km 576 [",2023-06-22 03:00 AM,cabezanews.com,Neutral
Make junina 🎉🔥 Querem tutorial ? #arraialtiktok #festajunina #makeup,2023-06-22 02:57 AM,tiktok.com,Positive
Video can be found here,2023-06-22 02:57 AM,youtube.com,Neutral
"Confira a matéria especial da repórter Ana Paula Lima, que faz uma verdadeira viagem pela história das danças de quadrilha e como elas ganharam o toque especial brasileiro para virar símbolos da festa junina.",2023-06-22 02:53 AM,spreaker.com,Neutral
"“Todo mundo lá em casa adora comidas de... [...] Na nossa mesa não vai faltar milho cozido, assado, pamonha e canjica”, revelou a dona de casa. O aposentado Fernando Oliveira também não perdeu tempo e garantiu o milho da família para curtir o São João",2023-06-22 02:51 AM,dercio.com.br,Neutral
"  A festa junina foi comemorada nesta quarta-feira (22), no Centro de Atenção Psicossocial Antonio Batista Carneiro (CAPS-ABC), em Chã Grande [...]   Durante toda a manhã, os participantes curtiram e se divertiram com o animado arraial junino, que reservou momentos de dança, descontração e comidas típicas do período, como canjicas, pamonhas, bol...",2023-06-22 02:48 AM,chagrandenews.com.br,Neutral
"Nesta semana, o Quentão foi o escolhido, trazendo as ervas e especiarias 100% naturais da Kitano para conferir sabor extra à bebida quente [...] Descubra abaixo como produzir o Quentão da Eleni e confira a preparação da influenciadora pelo perfil de Kitano no Instagram Quentão Tempo de preparo: 30 minutos Rendimento: 8 porções Ingredientes: 2 xícar",2023-06-22 02:46 AM,divirtasecuritiba.com,Neutral
"Nesta semana, o Quentão foi o escolhido, trazendo as ervas e especiarias 100% naturais da Kitano para conferir sabor extra à bebida quente [...] abaixo como produzir o Quentão da Eleni e confira a preparação da influenciadora pelo perfil de Kitano no Instagram Quentão Tempo de preparo: 30 minutos Rendimento: 8 porções Ingredientes: 2 xícaras (c",2023-06-22 02:46 AM,divirtasecuritiba.com,Neutral
"Comerciantes de Jundiaí (SP) estão com estoque pronto para atrair os consumidores de produtos típicos desta época de festas juninas. Além de alimentos, as lojas também estão diversificando nos itens de decoração.",2023-06-22 02:44 AM,globoplay.globo.com,Neutral
Video can be found here,2023-06-22 02:41 AM,youtube.com,Neutral
"[...] Comandante da 2ª Cia/6° BPM, por volta das 06h00 desta quinta-feira (22), recebeu a informação que uma pessoa teve o seu smartphone furtado, na festa junina, no circuito Gonzagão em Senhor do Bonfim, e o rastreamento do aparelho indicava deslocamento sentido ao município de Itiúba.  Diante das informações o Comandante [...]",2023-06-22 02:41 AM,blogdonettomaravilha.com.br,Neutral
[...] ano: entenda o que é o solstício de inverno Poco X5 Pro: bom para quem curte games e quer dificultar a vida do ladrão Curau de milho: chef Rodrigo Oliveira ensina sua receita de família Brasil tem dois dos parques aquáticos mais visitados do mundo A Casa do Porco é [...],2023-06-22 02:39 AM,www-cicerobomgosto.blogspot.com,Positive
"Teve de tudo no Arraiá da Maxtour para a sua clientela: Amendoim, pipoca, quentão, caldo de frango, bolo, milho cozido e ... muito forró!!",2023-06-22 02:39 AM,karismanews.blogspot.com,Positive
[...] ano: entenda o que é o solstício de inverno Poco X5 Pro: bom para quem curte games e quer dificultar a vida do ladrão Curau de milho: chef Rodrigo Oliveira ensina sua receita de família Brasil tem dois dos parques aquáticos mais visitados do mundo A Casa do Porco é [...],2023-06-22 02:36 AM,cicerofilmesemusicas.blogspot.com,Positive
